Code,Date,Observed,Suggested,Anomaly (std.devs.),Deleted
*ERA5_INIA_28,2012-10-01,-1.190245,NA,NA,1
*ERA5_INIA_28,2013-05-01,-1.634745,NA,NA,1
*ERA5_INIA_28,2013-06-01,-3.016161,NA,NA,1
*ERA5_INIA_28,2013-07-01,-3.873746,NA,NA,1
*ERA5_INIA_28,2013-08-01,-2.416511,NA,NA,1
*ERA5_INIA_28,2013-09-01,-1.882388,NA,NA,1
*ERA5_INIA_28,2013-10-01,-1.215178,NA,NA,1
*ERA5_INIA_28,2014-04-01,-1.550636,NA,NA,1
*ERA5_INIA_28,2014-05-01,-1.779387,NA,NA,1
*ERA5_INIA_28,2014-06-01,-3.299267,NA,NA,1
*ERA5_INIA_28,2014-07-01,-2.856142,NA,NA,1
*ERA5_INIA_28,2014-08-01,-1.151657,NA,NA,1
*ERA5_INIA_28,2014-09-01,-1.223246,NA,NA,1
*ERA5_INIA_28,2015-05-01,-1.493474,NA,NA,1
*ERA5_INIA_28,2015-06-01,-0.7446129,NA,NA,1
*ERA5_INIA_28,2015-07-01,-2.643661,NA,NA,1
*ERA5_INIA_28,2015-08-01,-1.307471,NA,NA,1
*ERA5_INIA_28,2015-09-01,-2.333636,NA,NA,1
*ERA5_INIA_28,2016-04-01,-1.467636,NA,NA,1
*ERA5_INIA_28,2016-05-01,-1.12804,NA,NA,1
*ERA5_INIA_28,2016-06-01,-4.034992,NA,NA,1
*ERA5_INIA_28,2016-07-01,-3.276179,NA,NA,1
*ERA5_INIA_28,2016-08-01,-1.271722,NA,NA,1
*ERA5_INIA_28,2016-09-01,-0.5,NA,NA,1
*ERA5_INIA_28,2017-05-01,-1.782476,NA,NA,1
*ERA5_INIA_28,2017-06-01,-2.19579,NA,NA,1
*ERA5_INIA_28,2017-07-01,-4.114827,NA,NA,1
*ERA5_INIA_28,2017-08-01,-1.96494,NA,NA,1
*ERA5_INIA_28,2017-09-01,-2.737495,NA,NA,1
*ERA5_INIA_28,2017-10-01,-1.170077,NA,NA,1
*ERA5_INIA_28,2018-04-01,-1.364028,NA,NA,1
*ERA5_INIA_28,2018-05-01,-1.825178,NA,NA,1
*ERA5_INIA_28,2018-06-01,-4.202954,NA,NA,1
*ERA5_INIA_28,2018-07-01,-4.310865,NA,NA,1
*ERA5_INIA_28,2018-08-01,-1.878973,NA,NA,1
*ERA5_INIA_28,2018-09-01,-1.522329,NA,NA,1
*ERA5_INIA_28,2018-10-01,-1.346821,NA,NA,1
*ERA5_INIA_28,2019-04-01,-1.204502,NA,NA,1
*ERA5_INIA_28,2019-05-01,-1.846932,NA,NA,1
*ERA5_INIA_28,2019-06-01,-1.27023,NA,NA,1
*ERA5_INIA_28,2019-07-01,-2.964533,NA,NA,1
*ERA5_INIA_28,2019-08-01,-1.734802,NA,NA,1
*ERA5_INIA_28,2019-09-01,-2.253778,NA,NA,1
*ERA5_INIA_28,2019-10-01,-1.534312,NA,NA,1
*ERA5_INIA_28,2020-05-01,-1.695577,NA,NA,1
*ERA5_INIA_28,2020-06-01,-3.169965,NA,NA,1
*ERA5_INIA_28,2020-07-01,-3.814643,NA,NA,1
*ERA5_INIA_28,2020-08-01,-2.261645,NA,NA,1
*ERA5_INIA_28,2020-09-01,-2.207113,NA,NA,1
*ERA5_INIA_28,2020-10-01,-2.015539,NA,NA,1
*ERA5_INIA_29,1990-04-01,-2.49472,NA,NA,1
*ERA5_INIA_29,1990-05-01,-2.44561,NA,NA,1
*ERA5_INIA_29,1990-06-01,-4.083514,NA,NA,1
*ERA5_INIA_29,1990-07-01,-4.371659,NA,NA,1
*ERA5_INIA_29,1990-08-01,-1.18238,NA,NA,1
*ERA5_INIA_29,1990-09-01,-1.667414,NA,NA,1
*ERA5_INIA_29,1990-10-01,-1.269832,NA,NA,1
*ERA5_INIA_29,1990-11-01,-1.076546,NA,NA,1
*ERA5_INIA_29,1991-03-01,-0.3619657,NA,NA,1
*ERA5_INIA_29,1991-04-01,-0.7801322,NA,NA,1
*ERA5_INIA_29,1991-05-01,-1.953418,NA,NA,1
*ERA5_INIA_29,1991-06-01,-3.771745,NA,NA,1
*ERA5_INIA_29,1991-07-01,-3.988821,NA,NA,1
*ERA5_INIA_29,1991-08-01,-3.960936,NA,NA,1
*ERA5_INIA_29,1991-09-01,-1.713005,NA,NA,1
*ERA5_INIA_29,1991-10-01,-2.570442,NA,NA,1
*ERA5_INIA_29,1992-04-01,-1.651351,NA,NA,1
*ERA5_INIA_29,1992-05-01,-3.405115,NA,NA,1
*ERA5_INIA_29,1992-06-01,-4.296721,NA,NA,1
*ERA5_INIA_29,1992-07-01,-5.535242,NA,NA,1
*ERA5_INIA_29,1992-08-01,-2.789282,NA,NA,1
*ERA5_INIA_29,1992-09-01,-2.196821,NA,NA,1
*ERA5_INIA_29,1992-10-01,-3.177734,NA,NA,1
*ERA5_INIA_29,1993-05-01,-2.259196,NA,NA,1
*ERA5_INIA_29,1993-06-01,-2.735074,NA,NA,1
*ERA5_INIA_29,1993-07-01,-4.539588,NA,NA,1
*ERA5_INIA_29,1993-08-01,-3.101148,NA,NA,1
*ERA5_INIA_29,1993-09-01,-2.113319,NA,NA,1
*ERA5_INIA_29,1993-10-01,-0.7239969,NA,NA,1
*ERA5_INIA_29,1994-04-01,-1.641872,NA,NA,1
*ERA5_INIA_29,1994-05-01,-1.692147,NA,NA,1
*ERA5_INIA_29,1994-06-01,-1.744549,NA,NA,1
*ERA5_INIA_29,1994-07-01,-3.2134,NA,NA,1
*ERA5_INIA_29,1994-08-01,-3.669777,NA,NA,1
*ERA5_INIA_29,1994-09-01,-1.609904,NA,NA,1
*ERA5_INIA_29,1994-10-01,-0.3668507,NA,NA,1
*ERA5_INIA_29,1995-03-01,-0.5541232,NA,NA,1
*ERA5_INIA_29,1995-05-01,-1.930518,NA,NA,1
*ERA5_INIA_29,1995-06-01,-3.357449,NA,NA,1
*ERA5_INIA_29,1995-07-01,-5.39746,NA,NA,1
*ERA5_INIA_29,1995-08-01,-4.147549,NA,NA,1
*ERA5_INIA_29,1995-09-01,-3.185653,NA,NA,1
*ERA5_INIA_29,1995-10-01,-1.297929,NA,NA,1
*ERA5_INIA_29,1995-11-01,-0.8261217,NA,NA,1
*ERA5_INIA_29,1996-04-01,-2.729956,NA,NA,1
*ERA5_INIA_29,1996-05-01,-1.872234,NA,NA,1
*ERA5_INIA_29,1996-06-01,-5.845605,NA,NA,1
*ERA5_INIA_29,1996-07-01,-3.147008,NA,NA,1
*ERA5_INIA_29,1996-08-01,-0.7663219,NA,NA,1
*ERA5_INIA_29,1996-09-01,-1.492965,NA,NA,1
*ERA5_INIA_29,1996-10-01,-0.6375042,NA,NA,1
*ERA5_INIA_29,1997-02-01,-0.6644043,NA,NA,1
*ERA5_INIA_29,1997-05-01,-1.318617,NA,NA,1
*ERA5_INIA_29,1997-06-01,-2.067297,NA,NA,1
*ERA5_INIA_29,1997-07-01,-2.986503,NA,NA,1
*ERA5_INIA_29,1997-08-01,-1.942619,NA,NA,1
*ERA5_INIA_29,1997-09-01,-1.619252,NA,NA,1
*ERA5_INIA_29,1997-10-01,-0.6663232,NA,NA,1
*ERA5_INIA_29,1998-05-01,-0.3332031,NA,NA,1
*ERA5_INIA_29,1998-06-01,-2.876702,NA,NA,1
*ERA5_INIA_29,1998-07-01,-3.564136,NA,NA,1
*ERA5_INIA_29,1998-08-01,-2.761687,NA,NA,1
*ERA5_INIA_29,1998-09-01,-3.312535,NA,NA,1
*ERA5_INIA_29,1998-10-01,-0.6713486,NA,NA,1
*ERA5_INIA_29,1998-11-01,-0.2845494,NA,NA,1
*ERA5_INIA_29,1999-03-01,-0.1547484,NA,NA,1
*ERA5_INIA_29,1999-04-01,-1.994578,NA,NA,1
*ERA5_INIA_29,1999-05-01,-3.015764,NA,NA,1
*ERA5_INIA_29,1999-06-01,-4.823339,NA,NA,1
*ERA5_INIA_29,1999-07-01,-4.84981,NA,NA,1
*ERA5_INIA_29,1999-08-01,-0.6113996,NA,NA,1
*ERA5_INIA_29,1999-09-01,-1.705854,NA,NA,1
*ERA5_INIA_29,1999-10-01,-0.284668,NA,NA,1
*ERA5_INIA_29,2000-03-01,-1.387256,NA,NA,1
*ERA5_INIA_29,2000-04-01,-2.173103,NA,NA,1
*ERA5_INIA_29,2000-05-01,-1.90901,NA,NA,1
*ERA5_INIA_29,2000-06-01,-2.53422,NA,NA,1
*ERA5_INIA_29,2000-07-01,-4.545771,NA,NA,1
*ERA5_INIA_29,2000-08-01,-2.148738,NA,NA,1
*ERA5_INIA_29,2000-09-01,-3.34502,NA,NA,1
*ERA5_INIA_29,2000-10-01,-0.5068954,NA,NA,1
*ERA5_INIA_29,2000-11-01,-0.8185996,NA,NA,1
*ERA5_INIA_29,2001-04-01,-3.101514,NA,NA,1
*ERA5_INIA_29,2001-05-01,-1.92986,NA,NA,1
*ERA5_INIA_29,2001-06-01,-3.286917,NA,NA,1
*ERA5_INIA_29,2001-07-01,-3.674402,NA,NA,1
*ERA5_INIA_29,2001-08-01,-2.34332,NA,NA,1
*ERA5_INIA_29,2001-09-01,-1.625734,NA,NA,1
*ERA5_INIA_29,2001-10-01,-0.5246683,NA,NA,1
*ERA5_INIA_29,2001-11-01,-0.09457564,NA,NA,1
*ERA5_INIA_29,2002-03-01,-0.2635057,NA,NA,1
*ERA5_INIA_29,2002-04-01,-1.790963,NA,NA,1
*ERA5_INIA_29,2002-05-01,-1.931291,NA,NA,1
*ERA5_INIA_29,2002-06-01,-5.324264,NA,NA,1
*ERA5_INIA_29,2002-07-01,-4.347281,NA,NA,1
*ERA5_INIA_29,2002-08-01,-1.454242,NA,NA,1
*ERA5_INIA_29,2002-09-01,-1.877369,NA,NA,1
*ERA5_INIA_29,2002-10-01,-0.9846785,NA,NA,1
*ERA5_INIA_29,2003-04-01,-1.771398,NA,NA,1
*ERA5_INIA_29,2003-05-01,-2.958476,NA,NA,1
*ERA5_INIA_29,2003-06-01,-1.786261,NA,NA,1
*ERA5_INIA_29,2003-07-01,-4.479409,NA,NA,1
*ERA5_INIA_29,2003-08-01,-2.692447,NA,NA,1
*ERA5_INIA_29,2003-09-01,-1.672921,NA,NA,1
*ERA5_INIA_29,2003-10-01,-0.6958008,NA,NA,1
*ERA5_INIA_29,2003-12-01,-0.1331988,NA,NA,1
*ERA5_INIA_29,2004-05-01,-3.220635,NA,NA,1
*ERA5_INIA_29,2004-06-01,-2.32878,NA,NA,1
*ERA5_INIA_29,2004-07-01,-3.262978,NA,NA,1
*ERA5_INIA_29,2004-08-01,-2.1472,NA,NA,1
*ERA5_INIA_29,2004-09-01,-1.795537,NA,NA,1
*ERA5_INIA_29,2004-10-01,-0.6458115,NA,NA,1
*ERA5_INIA_29,2005-04-01,-2.799394,NA,NA,1
*ERA5_INIA_29,2005-05-01,-2.141892,NA,NA,1
*ERA5_INIA_29,2005-06-01,-3.583694,NA,NA,1
*ERA5_INIA_29,2005-07-01,-3.606108,NA,NA,1
*ERA5_INIA_29,2005-08-01,-2.93905,NA,NA,1
*ERA5_INIA_29,2005-09-01,-2.111273,NA,NA,1
*ERA5_INIA_29,2005-10-01,-2.310174,NA,NA,1
*ERA5_INIA_29,2006-03-01,-0.8084194,NA,NA,1
*ERA5_INIA_29,2006-04-01,-1.826778,NA,NA,1
*ERA5_INIA_29,2006-05-01,-3.573472,NA,NA,1
*ERA5_INIA_29,2006-06-01,-1.698145,NA,NA,1
*ERA5_INIA_29,2006-07-01,-2.94458,NA,NA,1
*ERA5_INIA_29,2006-08-01,-2.46792,NA,NA,1
*ERA5_INIA_29,2006-09-01,-2.171966,NA,NA,1
*ERA5_INIA_29,2006-10-01,-1.087355,NA,NA,1
*ERA5_INIA_29,2006-11-01,-0.4648799,NA,NA,1
*ERA5_INIA_29,2007-04-01,-2.535127,NA,NA,1
*ERA5_INIA_29,2007-05-01,-4.405131,NA,NA,1
*ERA5_INIA_29,2007-06-01,-5.374575,NA,NA,1
*ERA5_INIA_29,2007-07-01,-4.887514,NA,NA,1
*ERA5_INIA_29,2007-08-01,-5.776416,NA,NA,1
*ERA5_INIA_29,2007-09-01,-2.842372,NA,NA,1
*ERA5_INIA_29,2007-10-01,-2.149574,NA,NA,1
*ERA5_INIA_29,2007-11-01,-1.350164,NA,NA,1
*ERA5_INIA_29,2008-04-01,-2.328178,NA,NA,1
*ERA5_INIA_29,2008-05-01,-2.753875,NA,NA,1
*ERA5_INIA_29,2008-06-01,-3.286808,NA,NA,1
*ERA5_INIA_29,2008-07-01,-3.019357,NA,NA,1
*ERA5_INIA_29,2008-08-01,-2.725812,NA,NA,1
*ERA5_INIA_29,2008-09-01,-1.628146,NA,NA,1
*ERA5_INIA_29,2008-10-01,-0.6523752,NA,NA,1
*ERA5_INIA_29,2009-05-01,-1.924506,NA,NA,1
*ERA5_INIA_29,2009-06-01,-4.045574,NA,NA,1
*ERA5_INIA_29,2009-07-01,-4.906253,NA,NA,1
*ERA5_INIA_29,2009-08-01,-0.7987947,NA,NA,1
*ERA5_INIA_29,2009-09-01,-3.050441,NA,NA,1
*ERA5_INIA_29,2009-10-01,-2.467287,NA,NA,1
*ERA5_INIA_29,2009-11-01,-2.406396,NA,NA,1
*ERA5_INIA_29,2010-02-01,-0.1161597,NA,NA,1
*ERA5_INIA_29,2010-04-01,-2.028735,NA,NA,1
*ERA5_INIA_29,2010-05-01,-4.742969,NA,NA,1
*ERA5_INIA_29,2010-06-01,-2.807176,NA,NA,1
*ERA5_INIA_29,2010-07-01,-4.71755,NA,NA,1
*ERA5_INIA_29,2010-08-01,-3.826326,NA,NA,1
*ERA5_INIA_29,2010-09-01,-3.022954,NA,NA,1
*ERA5_INIA_29,2010-10-01,-1.555403,NA,NA,1
*ERA5_INIA_29,2010-11-01,-0.877523,NA,NA,1
*ERA5_INIA_29,2010-12-01,-0.1842773,NA,NA,1
*ERA5_INIA_29,2011-04-01,-1.886801,NA,NA,1
*ERA5_INIA_29,2011-05-01,-3.992676,NA,NA,1
*ERA5_INIA_29,2011-06-01,-3.336322,NA,NA,1
*ERA5_INIA_29,2011-07-01,-4.855617,NA,NA,1
*ERA5_INIA_29,2011-08-01,-3.599364,NA,NA,1
*ERA5_INIA_29,2011-09-01,-1.625494,NA,NA,1
*ERA5_INIA_29,2011-10-01,-2.375241,NA,NA,1
*ERA5_INIA_29,2012-04-01,-2.838452,NA,NA,1
*ERA5_INIA_29,2012-05-01,-1.927501,NA,NA,1
*ERA5_INIA_29,2012-06-01,-3.411079,NA,NA,1
*ERA5_INIA_29,2012-07-01,-4.988273,NA,NA,1
*ERA5_INIA_29,2012-08-01,-2.839205,NA,NA,1
*ERA5_INIA_29,2012-09-01,-1.716779,NA,NA,1
*ERA5_INIA_29,2012-10-01,-1.175136,NA,NA,1
*ERA5_INIA_29,2013-04-01,-0.1031556,NA,NA,1
*ERA5_INIA_29,2013-05-01,-1.556044,NA,NA,1
*ERA5_INIA_29,2013-06-01,-3.281499,NA,NA,1
*ERA5_INIA_29,2013-07-01,-4.182815,NA,NA,1
*ERA5_INIA_29,2013-08-01,-3.620212,NA,NA,1
*ERA5_INIA_29,2013-09-01,-2.374246,NA,NA,1
*ERA5_INIA_29,2013-10-01,-1.20546,NA,NA,1
*ERA5_INIA_29,2013-11-01,-0.6808907,NA,NA,1
*ERA5_INIA_29,2014-03-01,-1.054948,NA,NA,1
*ERA5_INIA_29,2014-04-01,-2.840122,NA,NA,1
*ERA5_INIA_29,2014-05-01,-1.805912,NA,NA,1
*ERA5_INIA_29,2014-06-01,-3.492143,NA,NA,1
*ERA5_INIA_29,2014-07-01,-3.398855,NA,NA,1
*ERA5_INIA_29,2014-08-01,-1.664975,NA,NA,1
*ERA5_INIA_29,2014-09-01,-1.641828,NA,NA,1
*ERA5_INIA_29,2014-10-01,-0.5762496,NA,NA,1
*ERA5_INIA_29,2015-05-01,-1.440576,NA,NA,1
*ERA5_INIA_29,2015-06-01,-2.461216,NA,NA,1
*ERA5_INIA_29,2015-07-01,-3.193551,NA,NA,1
*ERA5_INIA_29,2015-08-01,-0.5762207,NA,NA,1
*ERA5_INIA_29,2015-09-01,-2.828501,NA,NA,1
*ERA5_INIA_29,2015-10-01,-0.6050956,NA,NA,1
*ERA5_INIA_29,2016-04-01,-2.689229,NA,NA,1
*ERA5_INIA_29,2016-05-01,-1.251377,NA,NA,1
*ERA5_INIA_29,2016-06-01,-4.732196,NA,NA,1
*ERA5_INIA_29,2016-07-01,-3.77869,NA,NA,1
*ERA5_INIA_29,2016-08-01,-0.9192146,NA,NA,1
*ERA5_INIA_29,2016-09-01,-1.2,NA,NA,1
*ERA5_INIA_29,2016-10-01,-0.40253,NA,NA,1
*ERA5_INIA_29,2017-05-01,-1.932551,NA,NA,1
*ERA5_INIA_29,2017-06-01,-3.057921,NA,NA,1
*ERA5_INIA_29,2017-07-01,-4.402217,NA,NA,1
*ERA5_INIA_29,2017-08-01,-2.990819,NA,NA,1
*ERA5_INIA_29,2017-09-01,-3.1801,NA,NA,1
*ERA5_INIA_29,2017-10-01,-1.307249,NA,NA,1
*ERA5_INIA_29,2018-03-01,-0.1038115,NA,NA,1
*ERA5_INIA_29,2018-04-01,-2.553146,NA,NA,1
*ERA5_INIA_29,2018-05-01,-1.928715,NA,NA,1
*ERA5_INIA_29,2018-06-01,-4.658552,NA,NA,1
*ERA5_INIA_29,2018-07-01,-4.680556,NA,NA,1
*ERA5_INIA_29,2018-08-01,-3.094633,NA,NA,1
*ERA5_INIA_29,2018-09-01,-1.681653,NA,NA,1
*ERA5_INIA_29,2018-10-01,-1.494821,NA,NA,1
*ERA5_INIA_29,2019-01-01,-0.1,NA,NA,1
*ERA5_INIA_29,2019-03-01,-0.4365998,NA,NA,1
*ERA5_INIA_29,2019-04-01,-2.505094,NA,NA,1
*ERA5_INIA_29,2019-05-01,-1.933009,NA,NA,1
*ERA5_INIA_29,2019-06-01,-2.698702,NA,NA,1
*ERA5_INIA_29,2019-07-01,-3.370399,NA,NA,1
*ERA5_INIA_29,2019-08-01,-2.959545,NA,NA,1
*ERA5_INIA_29,2019-09-01,-2.533756,NA,NA,1
*ERA5_INIA_29,2019-10-01,-1.807052,NA,NA,1
*ERA5_INIA_29,2020-05-01,-1.704777,NA,NA,1
*ERA5_INIA_29,2020-06-01,-3.316928,NA,NA,1
*ERA5_INIA_29,2020-07-01,-4.241185,NA,NA,1
*ERA5_INIA_29,2020-08-01,-3.390001,NA,NA,1
*ERA5_INIA_29,2020-09-01,-2.768974,NA,NA,1
*ERA5_INIA_29,2020-10-01,-2.792622,NA,NA,1
*ERA5_INIA_29,2020-11-01,-0.6374957,NA,NA,1
*ERA5_INIA_308,1990-06-01,-1.311119,NA,NA,1
*ERA5_INIA_308,1991-06-01,-0.2960897,NA,NA,1
*ERA5_INIA_308,1992-06-01,-1.434594,NA,NA,1
*ERA5_INIA_308,1992-10-01,-0.3128906,NA,NA,1
*ERA5_INIA_308,1993-09-01,-0.2096998,NA,NA,1
*ERA5_INIA_308,1995-06-01,-0.4080123,NA,NA,1
*ERA5_INIA_308,1995-09-01,-0.2900917,NA,NA,1
*ERA5_INIA_308,1996-06-01,-2.177944,NA,NA,1
*ERA5_INIA_308,1998-09-01,-0.2341825,NA,NA,1
*ERA5_INIA_308,1999-06-01,-0.9808084,NA,NA,1
*ERA5_INIA_308,2000-09-01,-0.4233362,NA,NA,1
*ERA5_INIA_308,2002-06-01,-1.887708,NA,NA,1
*ERA5_INIA_308,2003-05-01,-0.1330264,NA,NA,1
*ERA5_INIA_308,2005-05-01,-0.07815551,NA,NA,1
*ERA5_INIA_308,2005-06-01,-0.6705225,NA,NA,1
*ERA5_INIA_308,2006-05-01,-0.1149247,NA,NA,1
*ERA5_INIA_308,2007-05-01,-0.7784668,NA,NA,1
*ERA5_INIA_308,2007-06-01,-2.381055,NA,NA,1
*ERA5_INIA_308,2007-09-01,-0.7775391,NA,NA,1
*ERA5_INIA_308,2008-06-01,-0.3126052,NA,NA,1
*ERA5_INIA_308,2009-06-01,-0.9006684,NA,NA,1
*ERA5_INIA_308,2009-09-01,-0.3359573,NA,NA,1
*ERA5_INIA_308,2010-05-01,-0.7142622,NA,NA,1
*ERA5_INIA_308,2010-06-01,-0.02654366,NA,NA,1
*ERA5_INIA_308,2010-09-01,-0.3697706,NA,NA,1
*ERA5_INIA_308,2011-05-01,-0.2501221,NA,NA,1
*ERA5_INIA_308,2013-06-01,-0.1402827,NA,NA,1
*ERA5_INIA_308,2013-09-01,-0.1102685,NA,NA,1
*ERA5_INIA_308,2014-06-01,-0.1097446,NA,NA,1
*ERA5_INIA_308,2016-06-01,-0.8605983,NA,NA,1
*ERA5_INIA_308,2017-09-01,-0.07825646,NA,NA,1
*ERA5_INIA_308,2018-06-01,-1.720669,NA,NA,1
*ERA5_INIA_308,2020-06-01,-0.6021979,NA,NA,1
*ERA5_INIA_309,1990-04-01,-1.785134,NA,NA,1
*ERA5_INIA_309,1990-05-01,-1.794834,NA,NA,1
*ERA5_INIA_309,1990-06-01,-2.950412,NA,NA,1
*ERA5_INIA_309,1990-07-01,-3.62959,NA,NA,1
*ERA5_INIA_309,1990-08-01,-1.659161,NA,NA,1
*ERA5_INIA_309,1990-09-01,-1.47754,NA,NA,1
*ERA5_INIA_309,1990-10-01,-0.538604,NA,NA,1
*ERA5_INIA_309,1990-11-01,-0.4332637,NA,NA,1
*ERA5_INIA_309,1991-04-01,-1.690357,NA,NA,1
*ERA5_INIA_309,1991-05-01,-2.637727,NA,NA,1
*ERA5_INIA_309,1991-06-01,-3.084435,NA,NA,1
*ERA5_INIA_309,1991-07-01,-3.899316,NA,NA,1
*ERA5_INIA_309,1991-08-01,-3.492842,NA,NA,1
*ERA5_INIA_309,1991-09-01,-1.514786,NA,NA,1
*ERA5_INIA_309,1991-10-01,-2.427148,NA,NA,1
*ERA5_INIA_309,1992-04-01,-1.664868,NA,NA,1
*ERA5_INIA_309,1992-05-01,-4.841406,NA,NA,1
*ERA5_INIA_309,1992-06-01,-4.017585,NA,NA,1
*ERA5_INIA_309,1992-07-01,-4.444288,NA,NA,1
*ERA5_INIA_309,1992-08-01,-2.096776,NA,NA,1
*ERA5_INIA_309,1992-09-01,-2.264917,NA,NA,1
*ERA5_INIA_309,1992-10-01,-2.317357,NA,NA,1
*ERA5_INIA_309,1993-04-01,-1.145072,NA,NA,1
*ERA5_INIA_309,1993-05-01,-3.615571,NA,NA,1
*ERA5_INIA_309,1993-06-01,-2.903591,NA,NA,1
*ERA5_INIA_309,1993-07-01,-3.693091,NA,NA,1
*ERA5_INIA_309,1993-08-01,-1.642808,NA,NA,1
*ERA5_INIA_309,1993-09-01,-1.583949,NA,NA,1
*ERA5_INIA_309,1994-04-01,-1.284167,NA,NA,1
*ERA5_INIA_309,1994-05-01,-1.059309,NA,NA,1
*ERA5_INIA_309,1994-06-01,-0.8044461,NA,NA,1
*ERA5_INIA_309,1994-07-01,-3.598801,NA,NA,1
*ERA5_INIA_309,1994-08-01,-2.224869,NA,NA,1
*ERA5_INIA_309,1994-09-01,-2.136116,NA,NA,1
*ERA5_INIA_309,1994-10-01,-0.8911615,NA,NA,1
*ERA5_INIA_309,1995-05-01,-0.8853627,NA,NA,1
*ERA5_INIA_309,1995-06-01,-3.193268,NA,NA,1
*ERA5_INIA_309,1995-07-01,-4.788379,NA,NA,1
*ERA5_INIA_309,1995-08-01,-3.58884,NA,NA,1
*ERA5_INIA_309,1995-09-01,-2.790758,NA,NA,1
*ERA5_INIA_309,1995-10-01,-1.279589,NA,NA,1
*ERA5_INIA_309,1996-04-01,-1.70364,NA,NA,1
*ERA5_INIA_309,1996-05-01,-1.404825,NA,NA,1
*ERA5_INIA_309,1996-06-01,-4.05969,NA,NA,1
*ERA5_INIA_309,1996-07-01,-2.682409,NA,NA,1
*ERA5_INIA_309,1996-08-01,-1.590223,NA,NA,1
*ERA5_INIA_309,1996-09-01,-0.9619785,NA,NA,1
*ERA5_INIA_309,1997-05-01,-0.9766117,NA,NA,1
*ERA5_INIA_309,1997-06-01,-1.396608,NA,NA,1
*ERA5_INIA_309,1997-07-01,-2.498553,NA,NA,1
*ERA5_INIA_309,1997-08-01,-1.82782,NA,NA,1
*ERA5_INIA_309,1997-09-01,-2.152121,NA,NA,1
*ERA5_INIA_309,1997-10-01,-1.182267,NA,NA,1
*ERA5_INIA_309,1998-06-01,-0.3931641,NA,NA,1
*ERA5_INIA_309,1998-07-01,-1.709375,NA,NA,1
*ERA5_INIA_309,1998-08-01,-1.564019,NA,NA,1
*ERA5_INIA_309,1998-09-01,-2.536604,NA,NA,1
*ERA5_INIA_309,1999-04-01,-1.344455,NA,NA,1
*ERA5_INIA_309,1999-05-01,-2.076392,NA,NA,1
*ERA5_INIA_309,1999-06-01,-3.857373,NA,NA,1
*ERA5_INIA_309,1999-07-01,-3.799707,NA,NA,1
*ERA5_INIA_309,1999-08-01,-1.552156,NA,NA,1
*ERA5_INIA_309,1999-09-01,-1.36886,NA,NA,1
*ERA5_INIA_309,2000-04-01,-1.333217,NA,NA,1
*ERA5_INIA_309,2000-05-01,-1.824184,NA,NA,1
*ERA5_INIA_309,2000-06-01,-2.820633,NA,NA,1
*ERA5_INIA_309,2000-07-01,-3.938083,NA,NA,1
*ERA5_INIA_309,2000-08-01,-1.717578,NA,NA,1
*ERA5_INIA_309,2000-09-01,-3.025098,NA,NA,1
*ERA5_INIA_309,2000-11-01,-0.3359317,NA,NA,1
*ERA5_INIA_309,2001-04-01,-1.969482,NA,NA,1
*ERA5_INIA_309,2001-05-01,-3.083705,NA,NA,1
*ERA5_INIA_309,2001-06-01,-2.608086,NA,NA,1
*ERA5_INIA_309,2001-07-01,-4.024659,NA,NA,1
*ERA5_INIA_309,2001-08-01,-1.590933,NA,NA,1
*ERA5_INIA_309,2001-09-01,-1.365361,NA,NA,1
*ERA5_INIA_309,2001-11-01,-0.07292504,NA,NA,1
*ERA5_INIA_309,2002-04-01,-1.557721,NA,NA,1
*ERA5_INIA_309,2002-05-01,-1.877757,NA,NA,1
*ERA5_INIA_309,2002-06-01,-4.140723,NA,NA,1
*ERA5_INIA_309,2002-07-01,-2.844316,NA,NA,1
*ERA5_INIA_309,2002-08-01,-1.663771,NA,NA,1
*ERA5_INIA_309,2002-09-01,-1.435322,NA,NA,1
*ERA5_INIA_309,2002-10-01,-0.2933466,NA,NA,1
*ERA5_INIA_309,2003-04-01,-1.259977,NA,NA,1
*ERA5_INIA_309,2003-05-01,-1.242829,NA,NA,1
*ERA5_INIA_309,2003-06-01,-0.922457,NA,NA,1
*ERA5_INIA_309,2003-07-01,-3.5054,NA,NA,1
*ERA5_INIA_309,2003-08-01,-1.611953,NA,NA,1
*ERA5_INIA_309,2003-09-01,-0.9123549,NA,NA,1
*ERA5_INIA_309,2004-04-01,-0.1411641,NA,NA,1
*ERA5_INIA_309,2004-05-01,-1.721907,NA,NA,1
*ERA5_INIA_309,2004-06-01,-0.7682701,NA,NA,1
*ERA5_INIA_309,2004-07-01,-2.998205,NA,NA,1
*ERA5_INIA_309,2004-08-01,-1.615716,NA,NA,1
*ERA5_INIA_309,2004-09-01,-1.40857,NA,NA,1
*ERA5_INIA_309,2005-04-01,-1.512758,NA,NA,1
*ERA5_INIA_309,2005-05-01,-3.453691,NA,NA,1
*ERA5_INIA_309,2005-06-01,-3.400441,NA,NA,1
*ERA5_INIA_309,2005-07-01,-2.895087,NA,NA,1
*ERA5_INIA_309,2005-08-01,-2.985426,NA,NA,1
*ERA5_INIA_309,2005-09-01,-1.849211,NA,NA,1
*ERA5_INIA_309,2005-10-01,-0.8312406,NA,NA,1
*ERA5_INIA_309,2006-04-01,-1.363185,NA,NA,1
